shipment_id,origin_port,destination_port,carrier,ship_date,base_transit_days,actual_transit_days,port_congestion_score,weather_condition,customs_complexity,cargo_weight_tons,num_stops,is_peak_season,carrier_on_time_rate,days_since_maintenance,fuel_cost_index,is_delayed
SHP07321,Singapore,Hamburg,MaerskLine,2023-10-26,18,25,0.5781,Storm,2,8.97,0,0,0.8253,68,1.0416,1
SHP07322,Hong Kong,London,EverGreen,2022-07-06,20,20,0.2116,Cloudy,1,11.04,0,0,0.6625,159,0.7402,0
SHP07323,Antwerp,Chicago,MaerskLine,2022-06-13,13,16,0.0904,Hurricane,1,13.92,0,0,0.829,6,1.0137,1
SHP07324,Guangzhou,Sydney,MaerskLine,2023-10-09,15,15,0.2629,Cloudy,2,23.01,2,0,0.8423,45,0.874,0
SHP07325,Guangzhou,Sydney,MaerskLine,2023-06-09,15,15,0.4753,Clear,3,11.58,1,0,0.7994,93,0.7415,0
SHP07326,Shanghai,Los Angeles,MaerskLine,2022-08-14,14,14,0.374,Clear,1,7.37,0,0,0.8316,59,1.1035,0
SHP07327,Guangzhou,Sydney,MaerskLine,2023-08-27,15,19,0.3136,Hurricane,2,4.29,1,0,0.8596,147,1.0871,1
SHP07328,Busan,Seattle,HapagLloyd,2022-03-10,12,12,0.3839,Clear,2,1.05,2,0,0.7459,37,1.11,0
SHP07329,Antwerp,Chicago,MaerskLine,2022-05-20,13,13,0.1972,Clear,2,18.5,1,0,0.8351,75,1.107,0
SHP07330,Antwerp,Chicago,EverGreen,2022-12-19,13,13,0.3565,Cloudy,2,4.18,2,0,0.6148,145,0.8448,0
SHP07331,Antwerp,Chicago,EverGreen,2022-02-20,13,19,0.1208,Storm,3,8.4,0,0,0.663,142,0.7637,1
SHP07332,Rotterdam,New York,COSCO,2023-12-16,10,14,0.3778,Hurricane,1,15.25,1,0,0.586,97,0.886,1
SHP07333,Guangzhou,Sydney,HapagLloyd,2022-04-13,15,16,0.0966,Cloudy,1,11.82,1,0,0.7958,126,0.7721,1
SHP07334,Rotterdam,New York,HapagLloyd,2023-11-03,10,10,0.5183,Rainy,1,10.45,0,0,0.755,51,0.8054,0
SHP07335,Guangzhou,Sydney,COSCO,2023-05-18,15,19,0.0898,Storm,1,31.03,0,1,0.561,69,1.2178,1
SHP07336,Antwerp,Chicago,MSC,2023-01-06,13,13,0.0186,Rainy,1,7.14,0,0,0.6928,154,0.8428,0
SHP07337,Guangzhou,Sydney,HapagLloyd,2022-06-21,15,15,0.6093,Clear,1,27.36,1,0,0.7739,40,1.2274,0
SHP07338,Singapore,Hamburg,MaerskLine,2022-05-04,18,20,0.0301,Rainy,3,10.54,1,0,0.7741,85,0.7512,1
SHP07339,Dubai,Mumbai,COSCO,2023-08-06,5,6,0.177,Storm,1,11.41,0,1,0.5668,49,1.0928,1
SHP07340,Antwerp,Chicago,COSCO,2023-09-17,13,16,0.2557,Hurricane,1,64.16,1,0,0.5366,162,1.2261,1
SHP07341,Singapore,Hamburg,COSCO,2023-01-01,18,24,0.3912,Clear,2,6.19,0,1,0.5151,10,1.1172,1
SHP07342,Rotterdam,New York,EverGreen,2023-06-22,10,10,0.5235,Storm,1,43.23,1,0,0.6094,123,0.8947,0
SHP07343,Guangzhou,Sydney,EverGreen,2022-05-04,15,20,0.1363,Cloudy,2,7.51,0,0,0.6605,0,0.9849,1
SHP07344,Singapore,Hamburg,MaerskLine,2022-09-26,18,22,0.5543,Storm,1,38.12,2,0,0.7952,21,1.0126,1
SHP07345,Antwerp,Chicago,COSCO,2022-09-02,13,18,0.4718,Storm,1,11.38,2,0,0.5748,62,1.1362,1
SHP07346,Hong Kong,London,HapagLloyd,2022-12-08,20,23,0.0661,Hurricane,2,41.77,1,0,0.7602,152,0.8099,1
SHP07347,Busan,Seattle,MSC,2023-01-31,12,22,0.5991,Hurricane,3,14.14,3,1,0.7438,20,1.2914,1
SHP07348,Antwerp,Chicago,MaerskLine,2022-02-06,13,13,0.1587,Cloudy,1,21.13,1,0,0.8444,119,0.8603,0
SHP07349,Rotterdam,New York,HapagLloyd,2023-01-25,10,14,0.2568,Cloudy,2,27.89,2,1,0.7593,157,1.2673,1
SHP07350,Busan,Seattle,EverGreen,2023-01-26,12,14,0.4884,Hurricane,1,18.96,1,1,0.6757,54,0.7597,1
SHP07351,Antwerp,Chicago,MaerskLine,2023-03-07,13,14,0.4224,Hurricane,1,25.27,0,1,0.8282,23,0.9515,1
SHP07352,Dubai,Mumbai,MSC,2022-02-08,5,5,0.6287,Rainy,1,109.97,0,1,0.6828,11,1.146,0
SHP07353,Dubai,Mumbai,MaerskLine,2023-05-05,5,5,0.4987,Cloudy,1,44.86,1,0,0.8478,152,0.902,0
SHP07354,Dubai,Mumbai,MaerskLine,2023-06-28,5,5,0.0616,Rainy,1,377.46,2,0,0.8203,155,0.7067,0
SHP07355,Singapore,Hamburg,HapagLloyd,2022-08-30,18,24,0.3096,Storm,2,17.68,0,0,0.7674,91,1.1946,1
SHP07356,Hong Kong,London,COSCO,2022-06-25,20,20,0.4863,Cloudy,1,14.56,0,0,0.577,47,0.9951,0
SHP07357,Shanghai,Los Angeles,MSC,2023-07-17,14,15,0.352,Hurricane,2,20.42,0,0,0.7287,70,1.1124,1
SHP07358,Antwerp,Chicago,COSCO,2022-04-27,13,17,0.3869,Storm,1,16.57,0,0,0.5467,28,1.1032,1
SHP07359,Singapore,Hamburg,HapagLloyd,2023-11-12,18,22,0.4146,Cloudy,2,80.32,0,0,0.7505,46,1.2839,1
SHP07360,Dubai,Mumbai,COSCO,2022-08-25,5,5,0.1468,Rainy,2,6.04,1,1,0.5317,12,0.8216,0
SHP07361,Singapore,Hamburg,MSC,2022-03-26,18,18,0.3834,Cloudy,3,11.17,0,0,0.7269,174,0.9544,0
SHP07362,Antwerp,Chicago,EverGreen,2022-01-09,13,14,0.032,Hurricane,3,18.98,1,0,0.6523,37,0.9157,1
SHP07363,Dubai,Mumbai,HapagLloyd,2023-03-26,5,5,0.4068,Rainy,3,37.16,1,0,0.7856,159,1.1749,0
SHP07364,Hong Kong,London,MaerskLine,2023-05-09,20,26,0.6336,Rainy,3,5.24,1,0,0.7971,22,1.0038,1
SHP07365,Antwerp,Chicago,EverGreen,2022-11-04,13,14,0.1579,Hurricane,1,415.29,1,1,0.6525,33,1.0384,1
SHP07366,Dubai,Mumbai,MaerskLine,2022-08-05,5,5,0.0154,Cloudy,1,26.2,2,0,0.8427,111,0.9828,0
SHP07367,Busan,Seattle,COSCO,2023-05-30,12,12,0.1779,Cloudy,1,7.2,0,0,0.5241,90,1.2463,0
SHP07368,Rotterdam,New York,MaerskLine,2022-02-02,10,10,0.1892,Rainy,2,254.11,0,0,0.8058,146,0.7048,0
SHP07369,Singapore,Hamburg,EverGreen,2022-10-06,18,18,0.1237,Cloudy,2,10.15,2,1,0.6538,13,1.0185,0
SHP07370,Shanghai,Los Angeles,MSC,2023-01-18,14,29,0.1317,Storm,1,96.06,1,0,0.6578,61,1.2188,1
SHP07371,Antwerp,Chicago,COSCO,2023-09-19,13,19,0.2719,Storm,2,43.81,0,1,0.5672,133,0.7769,1
SHP07372,Busan,Seattle,MSC,2023-02-21,12,12,0.106,Cloudy,1,9.37,0,0,0.7182,16,0.9247,0
SHP07373,Guangzhou,Sydney,EverGreen,2023-07-04,15,15,0.6705,Clear,2,23.11,0,0,0.6073,111,1.2159,0
SHP07374,Hong Kong,London,COSCO,2022-10-06,20,20,0.2886,Clear,2,13.08,0,0,0.5819,176,1.2714,0
SHP07375,Dubai,Mumbai,HapagLloyd,2022-04-19,5,5,0.5682,Rainy,1,65.14,0,1,0.7768,131,0.9522,0
SHP07376,Shanghai,Los Angeles,MaerskLine,2023-05-14,14,14,0.1423,Clear,1,29.12,0,1,0.7921,20,1.1762,0
SHP07377,Antwerp,Chicago,COSCO,2022-10-13,13,18,0.2608,Hurricane,2,9.5,3,1,0.5649,131,1.0377,1
SHP07378,Singapore,Hamburg,MaerskLine,2023-06-22,18,18,0.1782,Clear,1,89.71,1,1,0.7913,22,0.9082,0
SHP07379,Rotterdam,New York,HapagLloyd,2023-09-22,10,11,0.3437,Hurricane,1,13.54,0,0,0.746,137,0.7582,1
SHP07380,Guangzhou,Sydney,HapagLloyd,2022-08-08,15,15,0.0658,Hurricane,1,81.95,0,0,0.7427,42,1.0116,0
SHP07381,Singapore,Hamburg,HapagLloyd,2022-11-25,18,18,0.1736,Cloudy,1,3.73,3,0,0.7751,147,0.8503,0
SHP07382,Dubai,Mumbai,HapagLloyd,2023-10-12,5,5,0.0556,Rainy,1,6.02,2,0,0.7777,175,0.8664,0
SHP07383,Rotterdam,New York,MaerskLine,2023-05-27,10,10,0.0376,Clear,2,48.93,0,0,0.8355,113,1.0022,0
SHP07384,Shanghai,Los Angeles,MSC,2023-02-10,14,21,0.3017,Rainy,2,21.41,0,0,0.7183,137,0.7341,1
SHP07385,Shanghai,Los Angeles,MaerskLine,2023-12-05,14,15,0.391,Storm,2,47.14,0,1,0.7653,46,0.8709,1
SHP07386,Singapore,Hamburg,EverGreen,2022-12-09,18,22,0.5602,Cloudy,3,7.3,1,0,0.645,0,0.8705,1
SHP07387,Hong Kong,London,COSCO,2022-01-04,20,21,0.4161,Storm,1,45.71,0,0,0.5616,74,1.1068,1
SHP07388,Singapore,Hamburg,MaerskLine,2022-09-14,18,18,0.0421,Cloudy,2,4.06,0,0,0.7919,68,0.8635,0
SHP07389,Guangzhou,Sydney,HapagLloyd,2022-09-13,15,15,0.2592,Cloudy,2,44.89,0,1,0.755,25,0.7872,0
SHP07390,Busan,Seattle,MaerskLine,2022-03-27,12,17,0.3011,Storm,1,14.86,1,0,0.8282,88,0.7809,1
SHP07391,Antwerp,Chicago,MSC,2023-01-30,13,13,0.0251,Rainy,3,20.77,1,1,0.756,163,1.2806,0
SHP07392,Guangzhou,Sydney,MaerskLine,2022-09-23,15,16,0.7281,Hurricane,1,21.15,1,0,0.7683,37,0.8356,1
SHP07393,Antwerp,Chicago,MaerskLine,2022-09-13,13,13,0.4517,Clear,1,41.79,0,0,0.778,149,1.1206,0
SHP07394,Rotterdam,New York,MaerskLine,2023-01-02,10,10,0.1286,Storm,1,59.55,1,0,0.9091,46,0.9307,0
SHP07395,Rotterdam,New York,EverGreen,2022-03-18,10,10,0.2358,Cloudy,2,133.31,0,0,0.6586,39,1.1729,0
SHP07396,Busan,Seattle,MaerskLine,2022-06-24,12,14,0.3496,Cloudy,3,10.35,2,1,0.8312,157,1.1657,1
SHP07397,Singapore,Hamburg,COSCO,2023-02-13,18,18,0.092,Clear,2,45.38,0,0,0.5397,123,0.9747,0
SHP07398,Rotterdam,New York,EverGreen,2023-09-14,10,13,0.3837,Hurricane,2,81.7,1,1,0.6507,105,1.0157,1
SHP07399,Hong Kong,London,EverGreen,2022-03-29,20,20,0.2181,Rainy,2,10.69,0,0,0.5791,164,1.1418,0
SHP07400,Hong Kong,London,COSCO,2023-11-22,20,21,0.3664,Clear,2,40.47,3,1,0.5956,110,0.7715,1
SHP07401,Dubai,Mumbai,EverGreen,2022-01-13,5,5,0.107,Storm,1,7.27,3,0,0.6593,11,0.967,0
SHP07402,Singapore,Hamburg,HapagLloyd,2023-09-04,18,18,0.2818,Rainy,3,47.8,1,0,0.7691,76,1.0107,0
SHP07403,Rotterdam,New York,COSCO,2022-11-24,10,14,0.089,Storm,1,53.96,3,0,0.5873,2,1.0433,1
SHP07404,Rotterdam,New York,EverGreen,2023-01-18,10,11,0.453,Hurricane,2,15.2,0,1,0.6451,29,0.8371,1
SHP07405,Antwerp,Chicago,HapagLloyd,2023-12-22,13,13,0.1472,Cloudy,2,11.8,0,0,0.7634,167,1.0851,0
SHP07406,Hong Kong,London,MSC,2022-06-24,20,20,0.277,Rainy,3,77.91,1,0,0.737,123,0.7605,0
SHP07407,Rotterdam,New York,HapagLloyd,2022-04-16,10,10,0.255,Clear,1,4.06,2,0,0.76,119,0.7373,0
SHP07408,Busan,Seattle,MSC,2023-09-15,12,18,0.2057,Hurricane,3,14.36,0,0,0.7475,27,1.1258,1
SHP07409,Busan,Seattle,HapagLloyd,2022-10-19,12,14,0.613,Clear,3,4.27,1,1,0.7918,170,0.7701,1
SHP07410,Shanghai,Los Angeles,MaerskLine,2023-01-06,14,14,0.4423,Cloudy,1,42.63,0,0,0.7682,3,0.8173,0
SHP07411,Guangzhou,Sydney,HapagLloyd,2022-05-04,15,23,0.6068,Hurricane,1,71.61,0,1,0.7517,43,0.7196,1
SHP07412,Busan,Seattle,MSC,2022-01-06,12,14,0.5845,Storm,2,5.98,0,0,0.764,168,1.1589,1
SHP07413,Rotterdam,New York,MSC,2022-11-06,10,10,0.0336,Clear,1,0.87,0,1,0.721,69,1.2538,0
SHP07414,Shanghai,Los Angeles,MSC,2023-06-03,14,14,0.1189,Clear,1,27.37,0,0,0.7165,33,1.281,0
SHP07415,Busan,Seattle,COSCO,2023-05-31,12,22,0.1852,Storm,1,8.08,0,0,0.5358,60,0.9651,1
SHP07416,Guangzhou,Sydney,EverGreen,2023-07-11,15,17,0.2028,Rainy,1,19.34,2,0,0.6092,26,1.2606,1
SHP07417,Rotterdam,New York,HapagLloyd,2023-09-07,10,10,0.149,Cloudy,2,4.45,2,0,0.7542,10,0.8444,0
SHP07418,Rotterdam,New York,MSC,2023-11-16,10,12,0.2023,Storm,2,18.31,0,0,0.7607,164,1.2865,1
SHP07419,Hong Kong,London,HapagLloyd,2022-11-16,20,22,0.241,Clear,2,32.54,1,0,0.792,32,0.9569,1
SHP07420,Busan,Seattle,HapagLloyd,2022-11-17,12,12,0.1797,Clear,2,10.64,0,0,0.7583,141,0.7488,0
SHP07421,Dubai,Mumbai,MSC,2022-01-27,5,5,0.3535,Clear,1,28.57,0,0,0.7395,97,0.7439,0
SHP07422,Rotterdam,New York,MaerskLine,2022-11-19,10,10,0.2237,Cloudy,3,3.33,0,1,0.8038,134,1.0628,0
SHP07423,Singapore,Hamburg,MSC,2023-07-01,18,18,0.2936,Clear,2,64.76,0,0,0.725,34,0.8446,0
SHP07424,Singapore,Hamburg,MSC,2022-09-14,18,19,0.2386,Rainy,3,27.25,1,1,0.7203,178,0.7999,1
SHP07425,Shanghai,Los Angeles,MSC,2022-09-15,14,23,0.4175,Cloudy,3,11.7,3,0,0.7241,44,1.1424,1
SHP07426,Guangzhou,Sydney,MSC,2022-03-25,15,16,0.5684,Storm,1,99.52,1,0,0.7559,158,1.0527,1
SHP07427,Dubai,Mumbai,MSC,2022-11-17,5,5,0.4166,Clear,1,55.64,0,0,0.781,49,1.2281,0
SHP07428,Dubai,Mumbai,COSCO,2023-03-11,5,6,0.5866,Cloudy,1,45.07,1,1,0.5843,138,1.1164,1
SHP07429,Antwerp,Chicago,MaerskLine,2022-01-31,13,15,0.1454,Storm,1,24.45,2,0,0.8257,124,1.017,1
SHP07430,Busan,Seattle,MSC,2022-07-22,12,17,0.3412,Hurricane,2,9.47,0,0,0.799,0,1.2304,1
SHP07431,Antwerp,Chicago,EverGreen,2022-11-06,13,13,0.382,Storm,1,39.96,0,0,0.5989,137,1.1678,0
SHP07432,Shanghai,Los Angeles,HapagLloyd,2022-05-18,14,14,0.3274,Storm,1,99.22,0,0,0.7583,66,1.1357,0
SHP07433,Rotterdam,New York,MaerskLine,2022-07-02,10,10,0.0129,Storm,1,54.58,0,0,0.7959,18,0.9007,0
SHP07434,Busan,Seattle,MaerskLine,2022-08-12,12,12,0.0669,Clear,2,8.13,0,1,0.7894,167,0.9842,0
SHP07435,Shanghai,Los Angeles,COSCO,2023-11-21,14,17,0.1348,Clear,1,9.7,0,1,0.5865,88,0.7039,1
SHP07436,Antwerp,Chicago,MSC,2022-05-21,13,13,0.1823,Rainy,2,4.17,0,0,0.7319,51,1.1363,0
SHP07437,Hong Kong,London,COSCO,2022-10-24,20,20,0.1377,Cloudy,2,28.93,0,0,0.5264,83,1.1068,0
SHP07438,Rotterdam,New York,EverGreen,2022-08-01,10,12,0.0602,Hurricane,2,13.22,1,0,0.6104,123,1.2997,1
SHP07439,Singapore,Hamburg,EverGreen,2023-12-28,18,19,0.2323,Storm,2,20.96,0,0,0.6143,46,1.047,1
SHP07440,Dubai,Mumbai,HapagLloyd,2022-07-09,5,5,0.1188,Hurricane,1,12.02,1,0,0.7797,4,0.7019,0
SHP07441,Dubai,Mumbai,HapagLloyd,2022-06-23,5,5,0.1306,Clear,2,28.27,2,0,0.7848,141,1.2915,0
SHP07442,Dubai,Mumbai,EverGreen,2023-10-04,5,5,0.3689,Cloudy,1,19.34,1,0,0.6659,141,1.198,0
SHP07443,Singapore,Hamburg,EverGreen,2023-06-13,18,19,0.5194,Hurricane,1,21.03,1,0,0.6231,61,0.839,1
SHP07444,Shanghai,Los Angeles,EverGreen,2023-10-29,14,15,0.3767,Clear,1,24.4,0,1,0.6478,105,1.2784,1
SHP07445,Dubai,Mumbai,COSCO,2022-08-25,5,5,0.7083,Storm,2,29.31,0,0,0.5748,15,0.8203,0
SHP07446,Rotterdam,New York,HapagLloyd,2023-08-16,10,11,0.253,Hurricane,3,60.42,2,0,0.7914,11,0.7401,1
SHP07447,Dubai,Mumbai,MaerskLine,2023-11-30,5,5,0.2279,Clear,3,11.42,1,0,0.8374,149,1.1852,0
SHP07448,Singapore,Hamburg,MaerskLine,2022-11-16,18,18,0.145,Cloudy,3,30.07,2,0,0.7998,42,0.8151,0
SHP07449,Antwerp,Chicago,MaerskLine,2023-04-26,13,13,0.552,Rainy,2,23.75,0,1,0.8191,68,0.7201,0
SHP07450,Shanghai,Los Angeles,EverGreen,2023-07-26,14,16,0.2885,Storm,2,5.02,1,0,0.6468,151,0.8211,1
SHP07451,Busan,Seattle,HapagLloyd,2023-09-17,12,12,0.0281,Rainy,2,2.19,1,0,0.7628,96,1.2087,0
SHP07452,Guangzhou,Sydney,MSC,2023-06-01,15,15,0.0801,Rainy,1,7.8,1,0,0.746,36,1.0916,0
SHP07453,Guangzhou,Sydney,EverGreen,2022-09-01,15,15,0.5213,Cloudy,1,24.88,2,0,0.647,42,0.7799,0
SHP07454,Shanghai,Los Angeles,COSCO,2023-09-18,14,16,0.2328,Hurricane,1,12.52,1,0,0.5303,101,0.9694,1
SHP07455,Busan,Seattle,HapagLloyd,2022-10-12,12,12,0.3855,Rainy,1,10.57,0,0,0.7722,22,0.9604,0
SHP07456,Singapore,Hamburg,MSC,2022-12-11,18,18,0.1755,Rainy,2,6.37,1,0,0.7347,89,0.841,0
SHP07457,Rotterdam,New York,MSC,2022-12-02,10,10,0.0086,Cloudy,2,3.05,0,0,0.7482,139,1.08,0
SHP07458,Rotterdam,New York,COSCO,2023-02-28,10,12,0.3454,Rainy,3,12.39,0,1,0.5478,136,1.142,1
SHP07459,Dubai,Mumbai,COSCO,2023-12-22,5,5,0.2209,Clear,3,45.65,0,0,0.5357,79,0.8659,0
SHP07460,Rotterdam,New York,MaerskLine,2022-11-13,10,11,0.4311,Hurricane,3,16.34,2,0,0.7753,145,1.2249,1
SHP07461,Hong Kong,London,MaerskLine,2023-03-16,20,20,0.2218,Cloudy,3,19.92,0,0,0.8097,103,0.7725,0
SHP07462,Dubai,Mumbai,EverGreen,2022-01-11,5,5,0.2203,Rainy,1,194.01,1,0,0.6342,115,1.1526,0
SHP07463,Hong Kong,London,MaerskLine,2022-09-01,20,21,0.0701,Rainy,1,15.36,2,1,0.8384,115,1.0674,1
SHP07464,Antwerp,Chicago,MSC,2022-05-18,13,13,0.3477,Cloudy,1,24.27,0,1,0.6744,136,1.0351,0
SHP07465,Guangzhou,Sydney,EverGreen,2023-04-23,15,21,0.3335,Hurricane,1,12.88,1,0,0.6113,16,0.8479,1
SHP07466,Shanghai,Los Angeles,MSC,2023-07-13,14,17,0.1421,Cloudy,2,14.84,0,1,0.7229,35,1.2943,1
SHP07467,Rotterdam,New York,MSC,2022-03-06,10,15,0.2661,Hurricane,1,75.87,2,1,0.7251,141,1.1422,1
SHP07468,Dubai,Mumbai,COSCO,2023-11-30,5,5,0.5711,Rainy,2,108.72,0,0,0.5551,73,1.2867,0
SHP07469,Hong Kong,London,MSC,2022-06-15,20,20,0.1015,Clear,1,4.97,0,1,0.7609,81,0.7635,0
SHP07470,Antwerp,Chicago,COSCO,2023-05-25,13,19,0.135,Hurricane,1,20.11,0,0,0.569,17,0.7129,1
SHP07471,Dubai,Mumbai,MaerskLine,2022-07-30,5,5,0.5455,Clear,1,54.62,0,0,0.7984,99,0.9322,0
SHP07472,Dubai,Mumbai,MaerskLine,2023-05-31,5,5,0.1213,Clear,2,18.42,2,0,0.885,38,0.9158,0
SHP07473,Guangzhou,Sydney,MSC,2023-03-19,15,15,0.0691,Cloudy,2,49.8,1,1,0.7494,167,1.0901,0
SHP07474,Hong Kong,London,HapagLloyd,2022-01-27,20,20,0.1375,Rainy,3,64.34,2,0,0.7748,171,1.0078,0
SHP07475,Shanghai,Los Angeles,MSC,2022-01-20,14,28,0.228,Hurricane,2,26.0,0,1,0.7461,124,1.1343,1
SHP07476,Dubai,Mumbai,EverGreen,2023-01-17,5,5,0.4174,Rainy,1,22.19,0,0,0.6492,33,0.8174,0
SHP07477,Rotterdam,New York,MaerskLine,2023-05-28,10,10,0.1058,Clear,1,58.36,0,1,0.8396,90,1.1533,0
SHP07478,Singapore,Hamburg,COSCO,2022-01-25,18,18,0.0432,Clear,2,38.69,2,0,0.615,113,1.0415,0
SHP07479,Rotterdam,New York,EverGreen,2022-09-26,10,10,0.4051,Clear,2,9.08,1,1,0.5944,114,0.7169,0
SHP07480,Guangzhou,Sydney,MaerskLine,2023-04-27,15,18,0.3917,Storm,2,6.86,2,0,0.8812,83,1.2577,1
SHP07481,Antwerp,Chicago,MSC,2022-10-16,13,13,0.3043,Cloudy,1,6.54,0,0,0.7054,120,0.799,0
SHP07482,Antwerp,Chicago,MaerskLine,2022-01-22,13,14,0.3959,Cloudy,3,24.34,1,0,0.8004,145,0.9477,1
SHP07483,Busan,Seattle,MSC,2022-09-19,12,13,0.4057,Rainy,2,49.68,1,0,0.6932,166,1.1733,1
SHP07484,Dubai,Mumbai,MSC,2022-04-17,5,5,0.0684,Rainy,1,50.01,0,0,0.7218,13,1.032,0
SHP07485,Shanghai,Los Angeles,EverGreen,2022-02-16,14,16,0.3338,Rainy,2,11.82,0,1,0.6463,105,0.8569,1
SHP07486,Shanghai,Los Angeles,COSCO,2022-01-13,14,19,0.1383,Storm,1,91.2,0,1,0.6103,60,0.9906,1
SHP07487,Busan,Seattle,MaerskLine,2022-12-11,12,12,0.0676,Cloudy,3,25.66,0,1,0.7635,57,0.9152,0
SHP07488,Hong Kong,London,COSCO,2022-05-17,20,21,0.1419,Storm,3,18.95,0,0,0.5705,40,1.2069,1
SHP07489,Shanghai,Los Angeles,EverGreen,2022-05-11,14,15,0.654,Cloudy,1,42.86,1,0,0.6347,107,0.7075,1
SHP07490,Dubai,Mumbai,HapagLloyd,2023-12-11,5,5,0.1611,Rainy,2,4.61,0,0,0.7703,112,1.0846,0
SHP07491,Antwerp,Chicago,MSC,2022-03-20,13,13,0.4264,Clear,3,9.52,0,0,0.6648,97,1.1421,0
SHP07492,Antwerp,Chicago,HapagLloyd,2023-05-03,13,14,0.6477,Storm,1,96.09,0,0,0.7168,50,0.8861,1
SHP07493,Antwerp,Chicago,COSCO,2023-05-07,13,13,0.2984,Clear,2,122.92,0,1,0.5416,163,0.8017,0
SHP07494,Antwerp,Chicago,MaerskLine,2023-09-14,13,13,0.0444,Cloudy,1,47.61,0,0,0.8353,77,0.974,0
SHP07495,Rotterdam,New York,HapagLloyd,2023-04-13,10,13,0.2137,Hurricane,3,18.4,2,1,0.7374,87,0.7142,1
SHP07496,Singapore,Hamburg,MaerskLine,2022-08-19,18,23,0.3107,Rainy,1,6.17,2,0,0.8298,82,0.758,1
SHP07497,Shanghai,Los Angeles,COSCO,2022-09-16,14,16,0.4358,Rainy,2,7.25,0,1,0.5997,149,1.1884,1
SHP07498,Hong Kong,London,COSCO,2023-06-07,20,21,0.0967,Hurricane,2,2.71,0,0,0.5618,166,1.0817,1
SHP07499,Rotterdam,New York,EverGreen,2023-07-06,10,12,0.4247,Cloudy,1,107.32,0,1,0.6385,169,0.7608,1
SHP07500,Shanghai,Los Angeles,EverGreen,2022-11-16,14,17,0.1512,Hurricane,1,40.09,0,0,0.6375,176,1.1899,1
SHP07501,Shanghai,Los Angeles,MSC,2023-05-12,14,14,0.2688,Clear,1,32.2,0,0,0.7198,106,1.1126,0
SHP07502,Hong Kong,London,HapagLloyd,2023-08-06,20,23,0.1973,Rainy,2,75.59,0,0,0.7469,103,0.7298,1
SHP07503,Rotterdam,New York,HapagLloyd,2023-02-05,10,10,0.1916,Rainy,2,22.02,1,1,0.7885,1,1.0012,0
SHP07504,Singapore,Hamburg,MaerskLine,2022-11-10,18,18,0.108,Rainy,2,13.99,0,0,0.8204,122,0.783,0
SHP07505,Dubai,Mumbai,MSC,2022-03-25,5,9,0.2387,Hurricane,2,67.92,2,1,0.7249,36,0.9068,1
SHP07506,Hong Kong,London,COSCO,2022-08-22,20,23,0.3215,Clear,1,10.38,0,0,0.5713,56,0.9082,1
SHP07507,Hong Kong,London,EverGreen,2022-02-25,20,27,0.3097,Storm,1,9.99,1,1,0.6172,73,0.9884,1
SHP07508,Antwerp,Chicago,MaerskLine,2023-07-27,13,16,0.3741,Rainy,3,36.07,3,1,0.866,74,0.8129,1
SHP07509,Busan,Seattle,MSC,2022-12-21,12,17,0.2716,Clear,3,31.86,2,0,0.7451,159,1.0938,1
SHP07510,Hong Kong,London,COSCO,2023-11-21,20,22,0.5028,Rainy,1,24.82,0,0,0.5799,148,0.8483,1
SHP07511,Hong Kong,London,COSCO,2022-02-06,20,25,0.042,Rainy,1,21.39,1,0,0.5605,37,0.7178,1
SHP07512,Antwerp,Chicago,HapagLloyd,2023-04-12,13,15,0.4059,Hurricane,1,51.68,0,0,0.7411,146,0.9608,1
SHP07513,Antwerp,Chicago,HapagLloyd,2023-08-25,13,13,0.2612,Hurricane,1,89.72,1,0,0.7399,45,0.7248,0
SHP07514,Singapore,Hamburg,MSC,2022-02-02,18,18,0.0977,Clear,2,17.29,1,0,0.7591,103,1.2724,0
SHP07515,Shanghai,Los Angeles,EverGreen,2022-01-10,14,14,0.3552,Cloudy,1,19.05,0,0,0.6637,46,1.0209,0
SHP07516,Busan,Seattle,MaerskLine,2022-03-11,12,12,0.0984,Hurricane,2,54.93,2,0,0.8677,122,1.2018,0
SHP07517,Rotterdam,New York,MSC,2023-12-06,10,10,0.4319,Rainy,2,24.09,0,0,0.6998,124,0.8387,0
SHP07518,Antwerp,Chicago,COSCO,2022-01-16,13,18,0.1376,Storm,2,19.98,1,0,0.6075,131,1.1661,1
SHP07519,Busan,Seattle,MaerskLine,2022-11-15,12,12,0.1502,Clear,2,12.54,1,0,0.8635,44,0.7976,0
SHP07520,Guangzhou,Sydney,EverGreen,2023-03-05,15,18,0.079,Storm,1,16.34,2,1,0.6645,105,0.7011,1
SHP07521,Busan,Seattle,COSCO,2022-05-10,12,12,0.2408,Cloudy,1,22.69,1,0,0.5844,101,1.1107,0
SHP07522,Busan,Seattle,COSCO,2022-09-22,12,13,0.5824,Storm,1,27.23,0,1,0.5604,59,0.8211,1
SHP07523,Guangzhou,Sydney,EverGreen,2022-01-17,15,15,0.2274,Clear,1,29.49,1,1,0.7014,35,1.2018,0
SHP07524,Rotterdam,New York,HapagLloyd,2022-01-15,10,10,0.179,Storm,1,89.17,1,0,0.7506,41,0.8665,0
SHP07525,Dubai,Mumbai,MSC,2022-02-18,5,5,0.0868,Cloudy,3,35.08,0,0,0.7369,54,0.787,0
